M,gamma,Q,index,xi,comparison_kind,theta_deg,beta_closed_deg,beta_numeric_deg,beta_abs_error_deg,theta_back_error_deg,original_ratio_rel_residual,raw_radical_rel_residual,cubic_rel_residual,u,u_minus_u_cj,R,D,D_minus_R2,real_root_count,accepted_root_count
5.0,1.4,10.0,6,0.30000000000000004,same-theta Brent root,17.13554040629809,53.2166675409641,53.21666754096407,3.180554681463517e-14,6.043053894780682e-14,2.0565365198743675e-15,2.0565365198743675e-15,2.228999441757593e-16,16.036244306868134,0.3858547657333631,2.4825403616753157,6.163006647347174,1.6697754290362354e-13,3,2
5.0,1.4,10.0,7,0.35000000000000003,same-theta Brent root,17.65483157095089,53.536406318018805,53.53640631801878,3.180554681463517e-14,4.4527765540489235e-14,1.6617740636641242e-15,1.6617740636641242e-15,3.2554629129497637e-16,16.169834496792628,0.5194449556578569,2.8924295010167427,8.366148418352225,2.611244553918368e-13,3,2
5.0,1.4,10.0,8,0.4,same-theta Brent root,18.17412273560369,53.90250990585335,53.902509905853336,1.2722218725854067e-14,3.180554681463517e-14,1.1646064912478946e-15,1.1646064912478946e-15,1.3028495795165976e-16,16.322234024757922,0.6718444836231505,3.3050075035442035,10.923074598483623,1.3500311979441904e-13,3,2
5.0,1.4,10.0,9,0.45,same-theta Brent root,18.693413900256488,54.315759810115935,54.31575981011598,3.81666561775622e-14,2.2263882770244617e-14,7.998069319215205e-16,7.998069319215205e-16,2.7070191079803136e-16,16.493508105718607,0.8431185645838362,3.7218423971543615,13.852110829255878,1.545430450278218e-13,3,2
5.0,1.4,10.0,10,0.5,same-theta Brent root,19.212705064909287,54.77769900358542,54.77769900358541,6.3611093629270335e-15,2.5444437451708134e-14,7.846138957704921e-16,7.846138957704921e-16,4.3420990836689356e-17,16.683976525338373,1.0335869842036018,4.14467112427981,17.178298728438904,3.907985046680551e-14,3,2
5.0,1.4,10.0,11,0.55,same-theta Brent root,19.731996229562082,55.29083523156223,55.29083523156221,1.2722218725854067e-14,1.5902773407317584e-14,4.397818829709636e-16,4.397818829709636e-16,8.121586155809283e-18,16.894277185997506,1.2438876448627347,4.575489372756984,20.935103000212195,9.947598300641403e-14,3,2
5.0,1.4,10.0,12,0.6000000000000001,same-theta Brent root,20.251287394214884,55.858958958192424,55.85895895819242,6.3611093629270335e-15,1.5902773407317584e-14,4.313051598686029e-16,4.313051598686029e-16,7.188573401468587e-17,17.12546629615452,1.4750767550197494,5.016684711299078,25.167125492582045,1.3145040611561853e-13,3,2
5.0,1.4,10.0,13,0.65,same-theta Brent root,20.77057855886768,56.487656753697955,56.487656753697934,1.90833280887811e-14,2.5444437451708134e-14,8.45785732000848e-16,8.45785732000848e-16,1.1055918367652788e-16,17.379181037271188,1.7287914961364166,5.471244577449497,29.934517226270742,2.2026824808563106e-13,3,2
5.0,1.4,10.0,14,0.7000000000000001,same-theta Brent root,21.28986972352048,57.185179964084355,57.18517996408432,3.180554681463517e-14,1.5902773407317584e-14,4.1450662790631333e-16,4.1450662790631333e-16,1.2147064366712564e-16,17.65791578214318,2.00752624100841,5.943101551367626,35.3204560498684,1.2079226507921703e-13,3,2
5.0,1.4,10.0,15,0.75,same-theta Brent root,21.809160888173277,57.964012729602736,57.964012729602715,2.5444437451708134e-14,1.2722218725854067e-14,4.060910826394171e-16,4.060910826394171e-16,1.1882012208212403e-17,17.965521783425572,2.315132242290801,6.4377504331688264,41.444630639765506,9.237055564881302e-14,3,2
5.0,1.4,10.0,16,0.8,same-theta Brent root,22.328452052826076,58.84396684169475,58.84396684169472,2.5444437451708134e-14,6.3611093629270335e-15,3.975611205867893e-16,3.975611205867893e-16,7.29448176342337e-17,18.30819467772119,2.6578051365864184,6.96346108475251,48.4897902788627,9.947598300641403e-14,3,2
5.0,1.4,10.0,17,0.8500000000000001,same-theta Brent root,22.84774321747887,59.85912313722781,59.859123137227805,1.2722218725854067e-14,1.2722218725854067e-14,3.8877292823603653e-16,3.8877292823603653e-16,1.700338133320663e-17,18.696690819769852,3.046301278635081,7.533996692097762,56.76110615654011,8.526512829121202e-14,3,2
5.0,1.4,10.0,18,0.9,same-theta Brent root,23.36703438213167,61.07680403228954,61.076804032289516,2.5444437451708134e-14,1.2722218725854067e-14,5.691658725372618e-16,5.691658725372618e-16,3.968770766622266e-17,19.152386820186354,3.501997279051583,8.17605297849271,66.84784230711966,1.5631940186722204e-13,3,2
5.0,1.4,10.0,19,0.9500000000000001,same-theta Brent root,23.88632554678447,62.67196364427577,62.67196364427575,2.5444437451708134e-14,3.1805546814635168e-15,1.8441743126793995e-16,1.8441743126793995e-16,5.491670129605782e-18,19.731039593070488,4.0806500519357165,8.958500422387768,80.25472981792188,5.684341886080802e-14,3,2
5.0,1.4,10.0,20,1.0,detachment endpoint,24.40561671143727,66.48827214918232,66.48827194725409,2.0192823878309726e-07,6.3611093629270335e-15,3.4893324515497245e-16,3.4893324515497245e-16,2.5960114166118354e-17,21.021236273913075,5.370846732778304,10.609366692121728,112.55866160790202,8.526512829121202e-14,2,1
7.0,1.2,2.0,0,0.0,CJ endpoint,4.438325738409667,14.68535813189869,14.68535813189869,0.0,0.0,0.0,1.0801375743360683e-08,5.49978325320816e-17,3.149117372106353,-8.881784197001252e-16,8.881784197001252e-16,-8.881784197001252e-16,-8.88178419700126e-16,1,1
7.0,1.2,2.0,1,0.05,same-theta Brent root,6.809862925851362,15.396920657975414,15.396920657974553,8.619303186766131e-13,1.7174995279902991e-12,2.030868118752202e-13,2.030868118752202e-13,3.7343326172100176e-14,3.4541341879329392,0.3050168158265856,0.9781161161869445,0.9567111367462902,1.6578960426727463e-12,3,2
7.0,1.2,2.0,2,0.1,same-theta Brent root,9.181400113293057,16.844697984691887,16.84469798468659,5.295623544636756e-12,7.598345134016342e-12,1.0033620009448057e-12,1.0033620009448057e-12,2.0284756547105287e-13,4.114608501634831,0.9654911295284774,1.9146871762012259,3.6660269827248824,1.545830130567083e-11,3,2
7.0,1.2,2.0,3,0.15000000000000002,same-theta Brent root,11.552937300734751,18.6366341875192,18.636634187523846,4.646790389618198e-12,5.764755360152624e-12,8.22104537386027e-13,8.22104537386027e-13,1.5628449024753638e-13,5.003975032873266,1.8548576607669127,2.9483304906920926,8.692652682325019,-1.9657164784803172e-11,3,2
7.0,1.2,2.0,4,0.2,same-theta Brent root,13.924474488176445,20.640643176876157,20.640643176878317,2.159596628713728e-12,2.455388214089835e-12,3.688738258393875e-13,3.688738258393875e-13,6.429093711910063e-14,6.088748337280026,2.9396309651736723,4.118882786894068,16.965195412159524,-1.2722267683784594e-11,3,2
7.0,1.2,2.0,5,0.25,same-theta Brent root,16.29601167561814,22.79408601654032,22.794086016539648,6.71097037788802e-13,7.188053580107548e-13,1.1157898742326922e-13,1.1157898742326922e-13,1.789984983605491e-14,7.354634930176062,4.205517558069708,5.440090734373539,29.594587198222168,5.332623231879552e-12,3,2
7.0,1.2,2.0,6,0.30000000000000004,same-theta Brent root,18.66754886305984,25.0613370303901,25.061337030390344,2.449027104726908e-13,2.480832651541543e-13,3.916303632770663e-14,3.916303632770663e-14,5.834125165443461e-15,8.791923350311475,5.642805978205121,6.915146316842587,47.81924858333903,-2.5650592760939617e-12,3,2
7.0,1.2,2.0,7,0.35000000000000003,same-theta Brent root,21.039086050501528,27.420317258950924,27.42031725895052,4.0711099922733015e-13,4.007498898644031e-13,6.299096642656993e-14,6.299096642656993e-14,8.756472746324809e-15,10.391610146429535,7.242492774323182,8.54173945562317,72.96131292775488,5.286437954055145e-12,3,2
7.0,1.2,2.0,8,0.4,same-theta Brent root,23.410623237943224,29.85704820660128,29.857048206601384,1.0177774980683254e-13,9.859719512536902e-14,1.5209690085663824e-14,1.5209690085663824e-14,2.088014583477606e-15,12.144277885268274,8.99516051316192,10.314229104446973,106.38332201901937,-1.6342482922482304e-12,3,2
7.0,1.2,2.0,9,0.45,same-theta Brent root,25.78216042538492,32.36306133311382,32.36306133311363,1.90833280887811e-13,2.4172215579122726e-13,3.6865428092905393e-14,3.6865428092905393e-14,4.897013620842352e-15,14.03983221788096,10.890714845774607,12.22478917408895,149.4454703509275,5.087485988042317e-12,3,2
7.0,1.2,2.0,10,0.5,same-theta Brent root,28.153697612826612,34.93408190872507,34.93408190872514,6.997220299219736e-14,5.088887490341627e-14,7.559150403782428e-15,7.559150403782428e-15,9.387583578219844e-16,16.067554581170203,12.91843720906385,14.264131741451873,203.46545433749355,-1.2789769243681803e-12,3,2
7.0,1.2,2.0,11,0.55,same-theta Brent root,30.525234800268315,37.5694315352733,37.56943153527323,6.997220299219736e-14,6.361109362927034e-14,9.416274287633773e-15,9.416274287633773e-15,1.0856510688271609e-15,18.216307320211296,15.067189948104943,16.422057940698213,269.6839870076512,1.9326762412674725e-12,3,2
7.0,1.2,2.0,12,0.6000000000000001,same-theta Brent root,32.896771987710004,40.27196424426358,40.271964244263344,2.353610464283002e-13,1.2722218725854067e-13,1.7504591994718038e-14,1.7504591994718038e-14,2.2909955813239176e-15,20.47486130147636,17.325743929370006,18.687975442413187,349.24042613624283,4.490630090003833e-12,3,2
7.0,1.2,2.0,13,0.65,same-theta Brent root,35.26830917515169,43.04854895311313,43.04854895311303,1.0177774980683254e-13,8.905553108097847e-14,1.1562396194094348e-14,1.1562396194094348e-14,1.6249650190907534e-15,22.83238730279468,19.683269930688326,21.051499565631765,443.1656339617981,3.694822225952521e-12,3,2
7.0,1.2,2.0,14,0.7000000000000001,same-theta Brent root,37.63984636259339,45.911312268313,45.91131226831295,5.088887490341627e-14,4.4527765540489235e-14,5.503347919827855e-15,5.503347919827855e-15,6.963441438845802e-16,25.279233143512023,22.13011577140567,23.503296650183493,552.4049534265284,1.8189894035458565e-12,3,2
7.0,1.2,2.0,15,0.75,same-theta Brent root,40.01138355003509,48.880219100768905,48.88021910076887,3.180554681463517e-14,3.180554681463517e-14,3.629524662940191e-15,3.629524662940191e-15,5.504366661023115e-16,27.80827040151734,24.659153029410987,26.036472469697394,677.897898665312,1.7053025658242404e-12,3,2
7.0,1.2,2.0,16,0.8,same-theta Brent root,42.38292073747678,51.988465570713835,51.98846557071385,1.2722218725854067e-14,6.3611093629270335e-15,1.0573719567735823e-15,1.0573719567735823e-15,1.0834324483780769e-16,30.417514601467655,27.2683972293613,28.64922006929235,820.7778105787435,-1.1368683772161603e-13,3,2
7.0,1.2,2.0,17,0.8500000000000001,same-theta Brent root,44.754457924918476,55.29490029209186,55.29490029209184,1.90833280887811e-14,1.2722218725854067e-14,1.2590057754873846e-15,1.2590057754873846e-15,1.6623544852609297e-16,33.11603778669294,29.96692041458659,31.35075269212004,982.8696943624726,6.821210263296962e-13,3,2
7.0,1.2,2.0,18,0.9,same-theta Brent root,47.125995112360165,58.91848837509896,58.91848837509896,0.0,0.0,2.2355229794025773e-16,2.2355229794025773e-16,1.321432100123967e-16,35.940456831523086,32.79133945941673,34.177812299443055,1168.122853575961,0.0,3,2
7.0,1.2,2.0,19,0.9500000000000001,same-theta Brent root,49.49753229980187,63.17497614001162,63.17497614001164,1.2722218725854067e-14,0.0,2.1860157161025587e-16,2.1860157161025587e-16,3.9448473317100477e-17,39.02153189588982,35.87241452378347,37.26131113630055,1388.4053075961954,0.0,3,2
7.0,1.2,2.0,20,1.0,detachment endpoint,51.869069487243564,71.4927645414592,71.49276440756456,1.338946347581268e-07,1.2722218725854067e-14,4.2401653874167374e-16,4.2401653874167374e-16,1.6132749536065447e-16,44.062845433358575,40.91372806125222,42.30582879677147,1789.783150181739,6.821210263296962e-13,2,1
7.0,1.2,5.0,0,0.0,CJ endpoint,6.970515969420319,19.545301238443194,19.545301238443194,0.0,0.0,1.395184688219785e-16,0.0,6.803377566490469e-17,5.484328953431143,-8.881784197001252e-16,2.6645352591003757e-15,-7.105427357601002e-15,-7.105427357601008e-15,1,1
7.0,1.2,5.0,1,0.05,same-theta Brent root,9.126369201696434,20.032091395295296,20.03209139529923,3.93434614097037e-12,9.813601469655682e-12,9.219261299228062e-13,9.219261299228062e-13,1.2216032306602567e-13,5.749564173180863,0.2652352197497194,1.2151644059612003,1.476624533500047,-1.499000923388394e-11,3,2
7.0,1.2,5.0,2,0.1,same-theta Brent root,11.282222433972548,21.140828399033584,21.140828399030127,3.4572629387508427e-12,5.6756998290716455e-12,5.871678130641014e-13,5.871678130641014e-13,1.0060954735279253e-13,6.373760222398241,0.8894312689670976,2.346666737953785,5.506844779036044,1.738520438721025e-11,3,2
7.0,1.2,5.0,3,0.15000000000000002,same-theta Brent root,13.438075666248665,22.599689143617262,22.599689143616278,9.827913965722266e-13,1.3406037982368723e-12,1.4883374565157718e-13,1.4883374565157718e-13,2.646507566161669e-14,7.2362732190169154,1.751944265585772,3.5154092022350882,12.35810185916558,6.439293542825908e-12,3,2
7.0,1.2,5.0,4,0.2,same-theta Brent root,15.593928898524776,24.286102578692137,24.28610257869184,2.9897214005757057e-13,3.625832336868409e-13,4.258128020655498e-14,4.258128020655498e-14,7.326710245498871e-15,8.288945962126064,2.8046170086949207,4.768220986663944,22.735931377664958,2.48334686148155e-12,3,2
7.0,1.2,5.0,5,0.25,same-theta Brent root,17.74978213080089,26.13516061433353,26.13516061433313,3.975693351829396e-13,4.4527765540489233e-13,5.390024227099144e-14,5.390024227099144e-14,9.102815393013674e-15,9.507548257746212,4.023219304315068,6.125142208918394,37.517367079477836,4.135358722123783e-12,3,2
7.0,1.2,5.0,6,0.30000000000000004,same-theta Brent root,19.90563536307701,28.10873113807606,28.10873113807537,6.901803658775831e-13,7.347081314180724e-13,9.084816355603648e-14,9.084816355603648e-14,1.484944277182865e-14,10.876962987775732,5.392634034344589,7.5942215032245715,57.67220024004737,8.895995051716454e-12,3,2
7.0,1.2,5.0,7,0.35000000000000003,same-theta Brent root,22.061488595353126,30.183031645681652,30.18303164568132,3.3077768687220577e-13,3.3395824155366924e-13,4.1623100604714057e-14,4.1623100604714057e-14,6.479969624388732e-15,12.385808691391142,6.901479737959999,9.177254910294188,84.22200768852389,5.101696842757519e-12,3,2
7.0,1.2,5.0,8,0.4,same-theta Brent root,24.217341827629237,32.34293920098246,32.3429392009822,2.5444437451708134e-13,2.512638198356178e-13,3.144133973767061e-14,3.144133973767061e-14,4.683391095606051e-15,14.024273384901612,8.539944431470468,10.872412862838338,118.20936146001725,4.703792910731863e-12,3,2
7.0,1.2,5.0,9,0.45,same-theta Brent root,26.373195059905353,34.57914722006482,34.57914722006467,1.4630551534732177e-13,1.3676385130293123e-13,1.6908802584124176e-14,1.6908802584124176e-14,2.585917985364928e-15,15.783210482061113,10.29888152862997,12.675627810462135,160.67154038936417,3.069544618483633e-12,3,2
7.0,1.2,5.0,10,0.5,same-theta Brent root,28.529048292181468,36.88670406715495,36.88670406715478,1.717499527990299e-13,1.5584717939171232e-13,1.877823729577856e-14,1.877823729577856e-14,2.946721498485699e-15,17.653799299991505,12.169470346560361,14.581441413354549,212.61843369109533,4.234834705130197e-12,3,2
7.0,1.2,5.0,11,0.55,same-theta Brent root,30.68490152445758,39.2643406062803,39.2643406062803,6.3611093629270335e-15,8.269442171805144e-14,9.671400508800239e-15,9.671400508800239e-15,1.4925941309727116e-15,19.627504258860434,14.14317530542929,16.583618401845822,275.016399298042,2.6716406864579767e-12,3,2
7.0,1.2,5.0,12,0.6000000000000001,same-theta Brent root,32.8407547567337,41.714364345078536,41.71436434507862,8.905553108097847e-14,7.63333123551244e-14,9.022288321322939e-15,9.022288321322939e-15,1.3501465022968643e-15,21.696243304508926,16.21191435107778,18.67569529637118,348.78159480289776,-2.8990143619012088e-12,3,2
7.0,1.2,5.0,13,0.65,same-theta Brent root,34.99660798900981,44.243109401622235,44.24310940162214,8.905553108097847e-14,6.997220299219736e-14,8.017108019650192e-15,8.017108019650192e-15,1.1510296320968133e-15,23.85277388659426,18.36844493316312,20.85159714252818,434.7891033942923,2.8990143619012088e-12,3,2
7.0,1.2,5.0,14,0.7000000000000001,same-theta Brent root,37.15246122128593,46.86213956326056,46.86213956326057,6.3611093629270335e-15,1.2722218725854067e-14,1.5664307736215215e-15,1.5664307736215215e-15,1.6797945353489865e-16,26.09140166219556,20.607072708764413,23.10649182832061,533.9099646122463,-7.958078640513122e-13,3,2
7.0,1.2,5.0,15,0.75,same-theta Brent root,39.30831445356204,49.590762114181125,49.590762114181075,5.088887490341627e-14,3.81666561775622e-14,3.84092089565696e-15,3.84092089565696e-15,6.0666846885318e-16,28.409290178220644,22.9249612247895,25.438195508993132,647.1017907537604,2.0463630789890885e-12,3,2
7.0,1.2,5.0,16,0.8,same-theta Brent root,41.464167685838156,52.46128666988632,52.461286669886306,1.2722218725854067e-14,6.3611093629270335e-15,9.283716525602238e-16,9.283716525602238e-16,1.6251652518528653e-16,30.809080876639356,25.32475192320821,27.8498594759294,775.6146728290153,6.821210263296962e-13,3,2
7.0,1.2,5.0,17,0.8500000000000001,same-theta Brent root,43.62002091811428,55.53113280171704,55.53113280171703,1.2722218725854067e-14,6.3611093629270335e-15,3.858335978184395e-16,3.858335978184395e-16,1.7774340068899242e-17,33.3048662697871,27.820537316355953,30.35599679996703,921.4865417196088,2.2737367544323206e-13,3,2
7.0,1.2,5.0,18,0.9,same-theta Brent root,45.775874150390386,58.916392604144576,58.916392604144576,0.0,0.0,1.2499930350663396e-16,1.2499930350663396e-16,1.1018254490536873e-17,35.9388718822839,30.454542928852753,32.99922582180186,1088.948904838274,-4.547473508864641e-13,3,2
7.0,1.2,5.0,19,0.9500000000000001,same-theta Brent root,47.9317273826665,62.92476240903567,62.92476240903566,1.2722218725854067e-14,0.0,0.0,0.0,9.041977515660494e-17,38.848633655065086,33.36430470163394,35.91760124906386,1290.0740794867536,0.0,3,2
7.0,1.2,5.0,20,1.0,detachment endpoint,50.08758061494262,70.88577690517761,70.88577709766597,1.9248836521073226e-07,6.3611093629270335e-15,4.676542179500621e-16,4.676542179500621e-16,7.221999944778871e-18,43.745969343902374,38.26164039047123,40.82665805029274,1666.816007555533,-2.2737367544323206e-13,2,1
7.0,1.2,10.0,0,0.0,CJ endpoint,9.732465150310379,25.71493119033155,25.71493119033155,0.0,0.0,0.0,9.876562033633805e-09,0.0,9.224931443725781,1.7763568394002505e-15,0.0,1.4210854715202004e-14,1.4210854715202004e-14,1,1
7.0,1.2,10.0,1,0.05,same-theta Brent root,11.603986679419075,26.023808496808954,26.023808496807895,1.0591247089273511e-12,3.466804602795233e-12,2.508259330757438e-13,2.508259330757438e-13,2.4734767007100022e-14,9.432343982147719,0.20741253842193963,1.3906482292460982,1.933902497512932,7.6234574208911e-12,3,2
7.0,1.2,10.0,2,0.1,same-theta Brent root,13.475508208527772,26.79055848851833,26.79055848851961,1.2817635366297973e-12,2.553985409215204e-12,1.987838868420313e-13,1.987838868420313e-13,2.907422383768694e-14,9.954738962899699,0.7298075191739191,2.6806586564537564,7.185930832409511,-1.0947687201223744e-11,3,2
7.0,1.2,10.0,3,0.15000000000000002,same-theta Brent root,15.347029737636468,27.86225057757992,27.86225057758033,4.0711099922733015e-13,6.392914909741669e-13,5.277232008518134e-14,5.277232008518134e-14,8.89612074573421e-15,10.702267956808221,1.4773365130824416,3.956097212630743,15.650705155780614,-4.121147867408581e-12,3,2
7.0,1.2,10.0,4,0.2,same-theta Brent root,17.218551266745163,29.151946132612874,29.151946132612593,2.7988881196878945e-13,3.721248977312315e-13,3.213848719194659e-14,3.213848719194659e-14,5.5231824198818644e-15,11.62736062987509,2.402429186149311,5.260559159601305,27.673482671668424,3.232969447708456e-12,3,2
7.0,1.2,10.0,5,0.25,same-theta Brent root,19.09007279585386,30.606631433168562,30.606631433168868,3.053332494204976e-13,3.784860070941585e-13,3.365136558632557e-14,3.365136558632557e-14,6.151923401034091e-15,12.702005078431347,3.477073634705567,6.617317100895761,43.788885613803146,-4.334310688136611e-12,3,2
7.0,1.2,10.0,6,0.30000000000000004,same-theta Brent root,20.961594324962558,32.192336260003174,32.192336260003444,2.7352770260586246e-13,3.0851380410196113e-13,2.815376708114538e-14,2.815376708114538e-14,5.2467694950824296e-15,13.907988817050306,4.683057373324527,8.038921402115955,64.62425730939353,-4.419575816427823e-12,3,2
7.0,1.2,10.0,7,0.35000000000000003,same-theta Brent root,22.833115854071256,33.88665180232715,33.88665180232713,1.90833280887811e-14,1.5902773407317584e-14,1.2916693028835758e-15,1.2916693028835758e-15,7.197788041926954e-17,15.232332424815045,6.0074009810892655,9.531815941106458,90.85551513513137,1.7053025658242404e-13,3,2
7.0,1.2,10.0,8,0.4,same-theta Brent root,24.70463738317995,35.67473375531243,35.67473375531229,1.4630551534732177e-13,1.4948607002878528e-13,1.402910608853843e-14,1.402910608853843e-14,2.4478139709565648e-15,16.66502060438811,7.440089160662332,11.09877107778401,123.18271943705794,3.112177182629239e-12,3,2
7.0,1.2,10.0,9,0.45,same-theta Brent root,26.576158912288644,37.54709060862624,37.547090608626135,1.0813885916975958e-13,1.0813885916975958e-13,9.968166718480548e-15,9.968166718480548e-15,1.7114802341505466e-15,18.19784211689745,8.972910673171672,12.74028772387609,162.31493128715047,2.6716406864579767e-12,3,2
7.0,1.2,10.0,10,0.5,same-theta Brent root,28.447680441397342,39.49837507409254,39.49837507409245,9.54166404439055e-14,9.223608576244199e-14,8.417442426689397e-15,8.417442426689397e-15,1.3842154299766936e-15,19.823815497620593,10.598884053894814,14.455496632973482,208.96138290591017,2.5011104298755527e-12,3,2
7.0,1.2,10.0,11,0.55,same-theta Brent root,30.31920197050604,41.52681612000953,41.526816120009485,4.4527765540489235e-14,4.4527765540489235e-14,4.173315527172302e-15,4.173315527172302e-15,7.885777207260025e-16,21.536964898633542,12.312033454907763,16.24281947993406,263.82918465772696,1.5916157281026244e-12,3,2
7.0,1.2,10.0,12,0.6000000000000001,same-theta Brent root,32.19072349961474,43.6341508576705,43.63415085767041,8.905553108097847e-14,8.269442171805144e-14,7.354296570577285e-15,7.354296570577285e-15,1.2422795120192004e-15,23.33235281582073,14.10742137209495,18.10055418049241,327.6300616409442,2.9558577807620168e-12,3,2
7.0,1.2,10.0,13,0.65,same-theta Brent root,34.06224502872343,45.82607317135823,45.82607317135817,6.997220299219736e-14,5.724998426634331e-14,5.211500889727834e-15,5.211500889727834e-15,8.814671044724486e-16,25.206369240291348,15.981437796565569,20.02752116551583,401.10160403518665,2.1600499167107046e-12,3,2
7.0,1.2,10.0,14,0.7000000000000001,same-theta Brent root,35.93376655783213,48.113399533834034,48.11339953383402,1.2722218725854067e-14,1.2722218725854067e-14,1.2034548964599255e-15,1.2034548964599255e-15,6.481964557028127e-17,27.15737633150751,17.93244488778173,22.023947045213923,485.05424345038756,4.547473508864641e-13,3,2
7.0,1.2,10.0,15,0.75,same-theta Brent root,37.80528808694083,50.51449240580134,50.51449240580133,1.90833280887811e-14,1.90833280887811e-14,1.485336615321134e-15,1.485336615321134e-15,1.6311134035694423e-16,29.186986143750055,19.962054700024275,24.092909527088175,580.4682894804572,1.0231815394945443e-12,3,2
7.0,1.2,10.0,16,0.8,same-theta Brent root,39.676809616049525,53.06032022466809,53.06032022466806,3.180554681463517e-14,1.90833280887811e-14,1.4300586292192623e-15,1.4300586292192623e-15,1.7194319129329464e-16,31.302688375833398,22.07775693210762,26.24309194270795,688.6998747134236,6.821210263296962e-13,3,2
7.0,1.2,10.0,17,0.8500000000000001,same-theta Brent root,41.548331145158215,55.806091092777976,55.806091092777976,6.3611093629270335e-15,0.0,0.0,0.0,3.107410242502913e-17,33.52389470211948,24.298963258393698,28.494943974543027,811.961832112346,0.0,3,2
7.0,1.2,10.0,18,0.9,same-theta Brent root,43.41985267426691,58.8634558763086,58.86345587630859,1.2722218725854067e-14,0.0,1.4823166150965353e-16,1.4823166150965353e-16,1.3659621690581153e-16,35.89881763517152,26.67388619144574,30.897726070727284,954.6694763417008,3.410605131648481e-13,3,2
7.0,1.2,10.0,19,0.9500000000000001,same-theta Brent root,45.29137420337562,62.52785345590268,62.527853455902665,1.2722218725854067e-14,1.2722218725854067e-14,8.596539010566283e-16,8.596539010566283e-16,1.5298869613874777e-17,38.57212873145373,29.34719728772795,33.597657359538275,1128.8025800489368,4.547473508864641e-13,3,2
7.0,1.2,10.0,20,1.0,detachment endpoint,47.1628957324843,69.98232492652173,69.9823248233799,1.031418260986186e-07,1.2722218725854067e-14,6.807499595923316e-16,6.807499595923316e-16,2.0923185381319963e-16,43.25836895678629,34.03343751306051,38.32155669947981,1468.5417078714465,9.094947017729282e-13,2,1
7.0,1.3,2.0,0,0.0,CJ endpoint,5.0930284499428335,16.309506577990213,16.309506577990213,0.0,0.0,0.0,6.996968361211017e-09,2.511167738265178e-16,3.8642976879473503,1.7763568394002505e-15,0.0,7.105427357601002e-15,7.105427357601002e-15,1,1
7.0,1.3,2.0,1,0.05,same-theta Brent root,7.144350478259049,16.86417158012011,16.864171580121127,1.0177774980683254e-12,2.1826556501543385e-12,2.2885022971682524e-13,2.2885022971682524e-13,3.890175708692017e-14,4.123851047223379,0.2595533592760306,1.0015949144611778,1.003192372672041,-2.452926750606821e-12,3,2
7.0,1.3,2.0,2,0.1,same-theta Brent root,9.195672506575264,18.062703724891204,18.062703724891634,4.293748819975748e-13,6.361109362927034e-13,7.286446798972943e-14,7.286446798972943e-14,1.4929135062199815e-14,4.710651037566177,0.8463533496188287,1.9410967549473925,3.767856612065831,-1.4668266601347568e-12,3,2
7.0,1.3,2.0,3,0.15000000000000002,same-theta Brent root,11.24699453489148,19.59300354221094,19.593003542211232,2.9261103069464353e-13,3.641735110275727e-13,4.4293926588436025e-14,4.4293926588436025e-14,9.0912015097121e-15,5.510078877267474,1.6457811893201253,2.9398112474299127,8.64249017051406,-1.3589129821411916e-12,3,2
7.0,1.3,2.0,4,0.2,same-theta Brent root,13.298316563207694,21.33328161727473,21.333281617274135,5.915831707522141e-13,6.663262057666067e-13,8.394858541276952e-14,8.394858541276952e-14,1.6868610259491014e-14,6.4848993277246345,2.620601639777286,4.039329217097966,16.316180524104922,3.6557423754857155e-12,3,2
7.0,1.3,2.0,5,0.25,same-theta Brent root,15.349638591523906,23.22329739323615,23.22329739323643,2.76708257287326e-13,2.8943047601318e-13,3.735686187188766e-14,3.735686187188766e-14,7.0228777565707355e-15,7.6187553050282775,3.754457617080929,5.256683195434812,27.632718217164545,-2.2026824808563106e-12,3,2
7.0,1.3,2.0,6,0.30000000000000004,same-theta Brent root,17.400960619840127,25.228738592381063,25.22873859238128,2.1627771833951915e-13,2.1627771833951915e-13,2.7987852464608186e-14,2.7987852464608186e-14,5.1096716567090835e-15,8.902057449040075,5.037759761092727,6.598693748763458,43.54275918996773,-2.2097879082139116e-12,3,2
7.0,1.3,2.0,7,0.35000000000000003,same-theta Brent root,19.452282648156334,27.328568472256205,27.32856847225601,1.9719439025073803e-13,1.876527262063475e-13,2.401434974268925e-14,2.401434974268925e-14,4.41320467478581e-15,10.327533599745133,6.463235911797784,8.06701523467332,65.07673479645395,2.5011104298755527e-12,3,2
7.0,1.3,2.0,8,0.4,same-theta Brent root,21.503604676472552,29.509668304478915,29.50966830447896,4.4527765540489235e-14,3.81666561775622e-14,4.8556320910256714e-15,4.8556320910256714e-15,8.221501486783039e-16,11.888655322627411,8.024357634680062,9.660346006903527,93.32228497309636,-5.684341886080801e-13,3,2
7.0,1.3,2.0,9,0.45,same-theta Brent root,23.554926704788766,31.7642862111716,31.764286211171278,3.2441657750927873e-13,2.862499213317165e-13,3.5595580948524555e-14,3.5595580948524555e-14,6.1064514676681344e-15,13.579089003782311,9.714791315834962,11.37558920077256,129.40402966473923,5.9685589803848416e-12,3,2
7.0,1.3,2.0,10,0.5,same-theta Brent root,25.60624873310498,34.08877500068806,34.088775000688095,3.81666561775622e-14,0.0,0.0,0.0,1.181825065263214e-16,15.392575498997667,11.52827781105032,13.20858083465846,174.46660766570676,0.0,3,2
