M,gamma,Q,theta_index,xi,theta_deg,root_index,t,beta_deg,u,u_cj,R,D,D_minus_R2,cubic_rel_residual,geometry_ok,cj_ok,high_compression_ok,accepted
7.0,1.3,10.0,6,0.30000000000000004,19.818732557597613,2,10.629950671743792,84.6257839923978,48.5701597957451,12.535611883965009,41.80106668411941,1747.3291759301985,6.821210263296962e-13,7.924146652777187e-17,True,True,True,True
7.0,1.3,10.0,7,0.35000000000000003,21.2876051399644,0,-0.03363364822180115,-1.9263399388302274,0.05536725966426715,12.535611883965009,-0.5518933390415661,0.3045862576781292,-3.198552533945076e-13,5.2642591118731654e-14,False,False,False,False
7.0,1.3,10.0,7,0.35000000000000003,21.2876051399644,1,0.7346024524163486,36.30109500047821,17.17439419994031,12.535611883965009,8.904955236634377,79.29822776646552,3.495870259939693e-12,3.155230388929229e-15,True,True,True,True
7.0,1.3,10.0,7,0.35000000000000003,21.2876051399644,2,9.746597944815012,84.14195658260444,48.4895629769872,12.535611883965009,41.71957850832868,1740.5232309126,-4.547473508864641e-13,4.7894703647984746e-17,True,True,True,True
7.0,1.3,10.0,8,0.4,22.756477722331184,0,-0.03229582219330318,-1.8497713701000615,0.051054735309213645,12.535611883965009,-0.5987749691121742,0.35853146363510624,-1.7891244041834398e-13,2.865098534900728e-14,False,False,False,False
7.0,1.3,10.0,8,0.4,22.756477722331184,1,0.7726485914707473,37.69141769131596,18.31719831722591,12.535611883965009,10.26845910273303,105.44125234450291,2.1032064978498966e-12,1.6197244499946283e-15,True,True,True,True
7.0,1.3,10.0,8,0.4,22.756477722331184,2,8.96416593926119,83.63467109298718,48.397710841392126,12.535611883965009,41.62670630639269,1732.7826779186732,2.2737367544323206e-13,7.762818780681182e-17,True,True,True,True
7.0,1.3,10.0,9,0.45,24.22535030469797,0,-0.03097708616291861,-1.774288919922592,0.046974337861215215,12.535611883965009,-0.6400056634479121,0.4096072492452461,-1.5604184611106575e-13,2.4119205350774474e-14,False,False,False,False
7.0,1.3,10.0,9,0.45,24.22535030469797,1,0.8146539363601768,39.16811782125302,19.54688488887534,12.535611883965009,11.682860863381464,136.48923795313107,7.958078640513122e-13,6.662919318162387e-16,True,True,True,True
7.0,1.3,10.0,9,0.45,24.22535030469797,2,8.263406117565609,83.09987710995061,48.29276478842521,12.535611883965009,41.520589217445774,1723.9593289638744,2.2737367544323206e-13,7.214986624501902e-17,True,True,True,True
7.0,1.3,10.0,10,0.5,25.694222887064754,0,-0.02968908950646698,-1.7005599953407342,0.04315262321437452,12.535611883965009,-0.6763691372899006,0.45747520987817236,-1.1196599203344704e-13,1.6844519537452848e-14,False,False,False,False
7.0,1.3,10.0,10,0.5,25.694222887064754,1,0.8609589754534657,40.72710105799577,20.85930225865097,12.535611883965009,13.151515879027727,172.96236991631838,-5.684341886080802e-14,2.0449371294299743e-16,True,True,True,True
7.0,1.3,10.0,10,0.5,25.694222887064754,2,7.6292706752330215,82.53257600135989,48.17237797696731,12.535611883965009,41.39885172246544,1713.8649239386793,-2.2737367544323206e-13,3.1113658870993695e-17,True,True,True,True
7.0,1.3,10.0,11,0.55,27.163095469431543,0,-0.028439093739147214,-1.6290009701916266,0.03959829419283525,12.535611883965009,-0.7085339184171051,0.5020203135472145,-2.824407374646398e-13,4.175916306081273e-14,False,False,False,False
7.0,1.3,10.0,11,0.55,27.163095469431543,1,0.9120823051129707,42.36738976329021,22.251729364282554,12.535611883965009,14.677374949676828,215.42533541340217,1.2789769243681803e-12,8.213177937721591e-16,True,True,True,True
7.0,1.3,10.0,11,0.55,27.163095469431543,2,7.0497105564093125,81.92646802859535,48.03350043186795,12.535611883965009,41.25840619033898,1702.2560813670013,-6.821210263296962e-13,2.7194773343295005e-17,True,True,True,True
7.0,1.3,10.0,12,0.6000000000000001,28.631968051798328,0,-0.027231272849148613,-1.5598515159867232,0.036308644435418556,12.535611883965009,-0.7370690627377698,0.543270803244688,-4.4653170050423796e-13,6.456656354103718e-14,False,False,False,False
7.0,1.3,10.0,12,0.6000000000000001,28.631968051798328,1,0.9687701868846885,44.09121621090406,23.72292814960803,12.535611883965009,16.263562253732253,264.5034571810253,7.389644451905042e-13,4.844605241835915e-16,True,True,True,True
7.0,1.3,10.0,12,0.6000000000000001,28.631968051798328,2,6.514811107055628,81.27341528928923,47.87207912760784,12.535611883965009,41.095148977306884,1688.8112694670474,2.2737367544323206e-13,2.838295823279451e-17,True,True,True,True
7.0,1.3,10.0,13,0.65,30.10084063416511,0,-0.026067644105506993,-1.4932278232748033,0.03327397099373676,12.535611883965009,-0.7624586647016602,0.5813432153785513,-8.748557434046234e-14,1.2448607972715163e-14,False,False,False,False
7.0,1.3,10.0,13,0.65,30.10084063416511,1,1.0320842898317784,45.904559753327035,25.273461216179037,12.535611883965009,17.914056158268608,320.9134080416011,-3.410605131648481e-13,6.2163091759679e-18,True,True,True,True
7.0,1.3,10.0,13,0.65,30.10084063416511,2,6.016128111155047,80.56258757996098,47.68257603795109,12.535611883965009,40.903471997422315,1673.0940214439117,2.2737367544323206e-13,3.719952289933924e-18,True,True,True,True
7.0,1.3,10.0,14,0.7000000000000001,31.569713216531902,0,-0.024948733820953084,-1.4291606794042389,0.03048055434866992,12.535611883965009,-0.7851147354335819,0.6164051477947969,-1.4632739464559563e-13,2.068764343629743e-14,False,False,False,False
7.0,1.3,10.0,14,0.7000000000000001,31.569713216531902,1,1.103556405830397,47.81835027314277,26.90639901599077,12.535611883965009,19.634656498293502,385.5197358059794,1.7053025658242404e-13,1.8979016131257611e-16,True,True,True,True
7.0,1.3,10.0,14,0.7000000000000001,31.569713216531902,2,5.546117705429562,79.77902788275274,47.457150743696964,12.535611883965009,40.67543419962414,1654.4909473279538,4.547473508864641e-13,3.3170934253729745e-18,True,True,True,True
7.0,1.3,10.0,15,0.75,33.03858579889868,0,-0.02387405306181467,-1.3676226849737738,0.02791264069107112,12.535611883965009,-0.8053883644314836,0.6486504175614516,-1.687538997430238e-13,2.3386935519748796e-14,False,False,False,False
7.0,1.3,10.0,15,0.75,33.03858579889868,1,1.1854739326225423,49.8508793635102,28.628731087451328,12.535611883965009,21.43459330052672,459.4417899589852,2.2737367544323206e-13,3.0238255859094516e-16,True,True,True,True
7.0,1.3,10.0,15,0.75,33.03858579889868,2,5.097546310561015,78.90106961292041,47.18417494003926,12.535611883965009,40.3992555642309,1632.0998501440413,0.0,1.7565180974403542e-17,True,True,True,True
7.0,1.3,10.0,16,0.8,34.50745838126547,0,-0.02284243700986388,-1.3085476761212003,0.025553736148969584,12.535611883965009,-0.823579251530766,0.6782827835518626,-1.142419492339286e-13,1.5584114348141934e-14,False,False,False,False
7.0,1.3,10.0,16,0.8,34.50745838126547,1,1.2814517002114514,52.03277064594333,30.45427589932247,12.535611883965009,23.329606016798966,544.2705168990622,-3.410605131648481e-13,1.5867650198113718e-17,True,True,True,True
7.0,1.3,10.0,16,0.8,34.50745838126547,2,4.662691989955549,77.89523677579837,46.8452726899025,12.535611883965009,40.056315868981656,1604.508440995632,4.547473508864641e-13,5.906969127357193e-17,True,True,True,True
7.0,1.3,10.0,17,0.8500000000000001,35.97633096363226,0,-0.021852286419602684,-1.2518445486415481,0.023387430643933307,12.535611883965009,-0.8399437714356217,0.7055055391732739,-2.220446049250313e-13,3.020602806819588e-14,False,False,False,False
7.0,1.3,10.0,17,0.8500000000000001,35.97633096363226,1,1.3977304648324664,54.41834433840736,32.410359217862414,12.535611883965009,25.348811364140307,642.5622375747686,-2.2737367544323206e-13,1.4886680112732224e-16,True,True,True,True
7.0,1.3,10.0,17,0.8500000000000001,35.97633096363226,2,4.231874683883882,76.70478015154033,46.40860895455325,12.535611883965009,39.61434757344829,1569.2965336699685,0.0,2.253879322354913e-17,True,True,True,True
7.0,1.3,10.0,18,0.9,37.44520354599904,0,-0.02090173870931311,-1.1974070573707938,0.021397902999315842,12.535611883965009,-0.8547017573128739,0.7305150939537066,-8.215650382226158e-15,1.0148176718708606e-15,False,False,False,False
7.0,1.3,10.0,18,0.9,37.44520354599904,1,1.5467694247482928,57.11697736260094,34.55635584917739,12.535611883965009,27.55358433364901,759.2000096315078,-3.410605131648481e-13,9.776898628669761e-18,True,True,True,True
7.0,1.3,10.0,18,0.9,37.44520354599904,2,3.789732713470318,75.21824011805704,45.81032653052852,12.535611883965009,39.008603259981896,1521.67112829467,-2.2737367544323206e-13,5.374635894907037e-17,True,True,True,True
7.0,1.3,10.0,19,0.9500000000000001,38.91407612836583,0,-0.019988788439739835,-1.1451207197938358,0.019570212190313616,12.535611883965009,-0.868042187580651,0.7534972394196789,-1.2312373343092986e-13,1.6296392691944777e-14,False,False,False,False
7.0,1.3,10.0,19,0.9500000000000001,38.91407612836583,1,1.7615216622020706,60.4168124013604,37.05739828786328,12.535611883965009,30.11241331441972,906.7574356184416,-3.410605131648481e-13,3.881905861903745e-17,True,True,True,True
7.0,1.3,10.0,19,0.9500000000000001,38.91407612836583,2,3.3008460048863366,73.14567702120198,44.88082446674045,12.535611883965009,38.0670401044115,1449.0995423108732,0.0,2.9674746925848494e-17,True,True,True,True
7.0,1.3,10.0,20,1.0,40.38294871073261,0,-0.019111371375172714,-1.094867635351961,0.01789044688853682,12.535611883965009,-0.8801279450452364,0.7746251996498685,3.178568519501823e-13,4.2161011708705444e-14,False,False,False,False
7.0,1.3,10.0,20,1.0,40.38294871073261,1,2.4025454988939563,67.40169047358289,41.76456394909863,12.535611883965009,34.905626542817465,1218.4027643466432,0.0,1.334349118652194e-16,True,True,True,True
7.0,1.4,2.0,0,0.0,5.530236022219216,0,0.3188429799928224,17.684516861858107,4.521701453968776,4.521701453968774,-1.7763568394002505e-15,5.329070518200751e-15,5.329070518200748e-15,3.008971526657095e-17,True,True,True,True
7.0,1.4,2.0,1,0.05,7.336391560165667,0,-0.0656941594874958,-3.758597264943676,0.2105616811435965,4.521701453968774,-0.21371066454503795,0.0456722481421028,1.821057193929221e-12,2.3275825711266407e-13,False,False,False,False
7.0,1.4,2.0,1,0.05,7.336391560165667,1,0.32754064040880415,18.1357243730359,4.747531838487337,4.521701453968774,1.0110357394017733,1.0221932663395865,-8.103961945948868e-12,9.766972746230196e-14,True,True,True,True
7.0,1.4,2.0,1,0.05,7.336391560165667,2,31.74318944709608,88.19561808954631,48.95141925553023,4.521701453968774,46.530332673016744,2165.07185866161,4.547473508864641e-13,7.686543295946648e-17,True,True,True,True
7.0,1.4,2.0,2,0.1,9.14254709811212,0,-0.06213772212661972,-3.5556576829020043,0.18846604346030274,4.521701453968774,-0.3763667481716093,0.14165192912585922,-3.4123537329122655e-12,4.59465798741121e-13,False,False,False,False
7.0,1.4,2.0,2,0.1,9.14254709811212,1,0.34732281180779445,19.15328056695786,5.274717886443536,4.521701453968774,1.9507473894074323,3.805415377292313,1.2400747095853148e-11,1.0424053682070848e-13,True,True,True,True
7.0,1.4,2.0,2,0.1,9.14254709811212,2,25.31883574464366,87.73820506728181,48.9236811768755,4.521701453968774,46.502564974116765,2162.4885491719524,9.094947017729282e-13,6.651952657585676e-17,True,True,True,True
7.0,1.4,2.0,3,0.15000000000000002,10.948702636058572,0,-0.05798261920176806,-3.3184438417322673,0.16418523419370784,4.521701453968774,-0.49824660598964,0.24824968037994283,-2.527422715559169e-13,3.6359804056473877e-14,False,False,False,False
7.0,1.4,2.0,3,0.15000000000000002,10.948702636058572,1,0.3736024210894211,20.485809916332624,6.0016559354543775,4.521701453968774,2.924872175862185,8.554877245133998,1.20614629395277e-12,7.096719265795504e-15,True,True,True,True
7.0,1.4,2.0,3,0.15000000000000002,10.948702636058572,2,20.984843300874925,87.27172285066426,48.88898043556188,4.521701453968774,46.467827127626094,2159.2589579629444,9.094947017729282e-13,6.143244453767646e-18,True,True,True,True
7.0,1.4,2.0,4,0.2,12.754858174005024,0,-0.05379478030256113,-3.0792458389068926,0.14139087301060244,4.521701453968774,-0.5910961571342235,0.3493946669775575,-1.2891354650435005e-12,1.9945156637390937e-13,False,False,False,False
7.0,1.4,2.0,4,0.2,12.754858174005024,1,0.4045136501142421,22.02400424040282,6.890441508968167,4.521701453968774,3.974645199292169,15.797804460262498,6.210143510543276e-12,2.6130568921225937e-14,True,True,True,True
7.0,1.4,2.0,4,0.2,12.754858174005024,2,17.852555576538865,86.79396219467358,48.846737897764456,4.521701453968774,46.42553934537772,2155.3307035092157,9.094947017729282e-13,1.7028294016972518e-17,True,True,True,True
7.0,1.4,2.0,5,0.25,14.561013711951475,0,-0.04981407352664835,-2.8517788910628608,0.12128968084592368,4.521701453968774,-0.6629114250970916,0.43945155752475396,4.971023592759138e-13,7.971256854689706e-14,False,False,False,False
7.0,1.4,2.0,5,0.25,14.561013711951475,1,0.43920316291315853,23.711233090374325,7.923611456446973,4.521701453968774,5.118892587201626,26.203061319303504,-4.249045559845399e-12,1.2956622586956144e-14,True,True,True,True
